unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1627646400000,2021-07-30 12:00:00,BTC/USDT,38650.00000000,38884.74000000,38528.60000000,38708.44000000,1766.62408100,68451281.24220878,39065
1627650000000,2021-07-30 13:00:00,BTC/USDT,38708.43000000,38939.00000000,38666.00000000,38833.33000000,1772.64105100,68798940.47102783,34815
1627653600000,2021-07-30 14:00:00,BTC/USDT,38833.33000000,39161.97000000,38831.23000000,39023.69000000,2118.57317800,82643608.15258361,42387
1627657200000,2021-07-30 15:00:00,BTC/USDT,39023.69000000,39083.33000000,38881.18000000,39073.85000000,1428.01513100,55687610.27647915,31873
1627660800000,2021-07-30 16:00:00,BTC/USDT,39072.65000000,39201.97000000,38871.74000000,38909.20000000,1494.41015900,58301913.78952283,33750
1627664400000,2021-07-30 17:00:00,BTC/USDT,38909.19000000,39050.00000000,38909.19000000,39018.95000000,992.05636400,38684483.21643896,27982
1627668000000,2021-07-30 18:00:00,BTC/USDT,39018.96000000,39164.22000000,38877.59000000,39083.48000000,1092.81288400,42679753.64159335,27342
1627671600000,2021-07-30 19:00:00,BTC/USDT,39083.48000000,39871.45000000,39060.00000000,39853.72000000,2719.54874600,107228227.85990229,57975
1627675200000,2021-07-30 20:00:00,BTC/USDT,39860.64000000,41600.00000000,39685.00000000,40668.56000000,10654.05384700,431910276.64014185,240101
1627678800000,2021-07-30 21:00:00,BTC/USDT,40668.56000000,41500.00000000,40622.02000000,41182.01000000,5362.12407100,220262937.24350994,126311
1627682400000,2021-07-30 22:00:00,BTC/USDT,41182.02000000,41500.00000000,40964.02000000,41350.00000000,4206.61835600,173375899.29470769,71499
1627686000000,2021-07-30 23:00:00,BTC/USDT,41350.00000000,42316.71000000,41300.66000000,42206.37000000,8227.85348200,343747716.54278860,162530
1627689600000,2021-07-31 00:00:00,BTC/USDT,42206.36000000,42448.00000000,41627.60000000,41890.00000000,5154.01405000,216125567.41216155,109163
1627693200000,2021-07-31 01:00:00,BTC/USDT,41889.99000000,42002.29000000,41732.34000000,41963.85000000,2443.48240800,102353011.20742288,125908
1627696800000,2021-07-31 02:00:00,BTC/USDT,41963.86000000,42199.24000000,41842.23000000,41953.88000000,1918.86658200,80635654.35273432,52677
1627700400000,2021-07-31 03:00:00,BTC/USDT,41953.88000000,42156.47000000,41704.24000000,41810.01000000,1540.28668000,64555374.61697032,65452
1627704000000,2021-07-31 04:00:00,BTC/USDT,41810.00000000,41876.34000000,41500.00000000,41813.33000000,1664.22005300,69407723.44786871,96057
1627707600000,2021-07-31 05:00:00,BTC/USDT,41813.34000000,41861.08000000,41181.00000000,41684.02000000,2755.45984200,114374427.45583681,57503
1627711200000,2021-07-31 06:00:00,BTC/USDT,41684.01000000,41704.54000000,41351.00000000,41525.30000000,1822.60699500,75656459.14779561,69467
1627714800000,2021-07-31 07:00:00,BTC/USDT,41525.30000000,41656.31000000,41480.32000000,41540.32000000,1188.04575900,49376830.87028052,29772
1627718400000,2021-07-31 08:00:00,BTC/USDT,41540.31000000,41883.04000000,41480.00000000,41705.08000000,1668.95698000,69576231.24599316,110326
1627722000000,2021-07-31 09:00:00,BTC/USDT,41705.07000000,41980.00000000,41575.00000000,41639.96000000,1780.82680800,74284425.48328914,59235
1627725600000,2021-07-31 10:00:00,BTC/USDT,41639.96000000,41916.64000000,41605.80000000,41787.54000000,1364.41693600,56972559.26778320,35992
1627729200000,2021-07-31 11:00:00,BTC/USDT,41785.07000000,41817.85000000,41337.02000000,41592.15000000,2223.75478200,92485024.95787210,93411
1627732800000,2021-07-31 12:00:00,BTC/USDT,41592.14000000,41725.52000000,41478.00000000,41654.98000000,1202.80669900,50015060.89895802,76379
1627736400000,2021-07-31 13:00:00,BTC/USDT,41654.99000000,41699.72000000,41231.53000000,41381.94000000,2202.93676000,91301444.62097583,44912
1627740000000,2021-07-31 14:00:00,BTC/USDT,41381.93000000,41540.00000000,41000.15000000,41408.82000000,1797.75339900,74290649.68376911,93667
1627743600000,2021-07-31 15:00:00,BTC/USDT,41408.82000000,41746.64000000,41300.99000000,41537.83000000,1285.06712600,53347188.63099939,86922
1627747200000,2021-07-31 16:00:00,BTC/USDT,41535.71000000,41625.71000000,41235.53000000,41283.59000000,1585.63743500,65660913.60520125,38521
1627750800000,2021-07-31 17:00:00,BTC/USDT,41283.60000000,41379.99000000,41033.00000000,41164.19000000,1293.97779700,53333901.26965618,33595
1627754400000,2021-07-31 18:00:00,BTC/USDT,41164.18000000,41439.94000000,41115.05000000,41376.12000000,932.84930600,38541118.73997356,44718
1627758000000,2021-07-31 19:00:00,BTC/USDT,41376.11000000,41600.00000000,41231.58000000,41303.63000000,1082.23391000,44772796.39487260,44193
1627761600000,2021-07-31 20:00:00,BTC/USDT,41303.64000000,41840.03000000,41132.51000000,41511.12000000,1988.44084900,82565845.70326957,57941
1627765200000,2021-07-31 21:00:00,BTC/USDT,41511.11000000,41984.73000000,41491.26000000,41961.87000000,2142.41429000,89482155.32565849,55431
1627768800000,2021-07-31 22:00:00,BTC/USDT,41961.86000000,41961.86000000,41611.00000000,41863.92000000,1870.34273800,78189227.53933882,42070
1627772400000,2021-07-31 23:00:00,BTC/USDT,41863.92000000,41950.00000000,41291.64000000,41461.83000000,1940.39282800,80981919.00599777,42068
1627776000000,2021-08-01 00:00:00,BTC/USDT,41461.84000000,41772.87000000,41120.00000000,41737.37000000,2544.49070400,105616154.72114946,69767
1627779600000,2021-08-01 01:00:00,BTC/USDT,41734.66000000,41922.86000000,41614.98000000,41707.22000000,1613.00749900,67370818.50547070,103212
1627783200000,2021-08-01 02:00:00,BTC/USDT,41707.22000000,41825.00000000,41605.62000000,41808.25000000,1202.26403900,50162455.66793701,61126
1627786800000,2021-08-01 03:00:00,BTC/USDT,41808.25000000,42599.00000000,41808.25000000,42435.13000000,4175.85784300,176289882.51843996,98718
1627790400000,2021-08-01 04:00:00,BTC/USDT,42430.41000000,42441.26000000,42026.00000000,42057.79000000,2197.33454900,92889418.42942923,78171
1627794000000,2021-08-01 05:00:00,BTC/USDT,42053.67000000,42158.74000000,41670.00000000,41822.41000000,2162.95137200,90616754.72655834,52759
1627797600000,2021-08-01 06:00:00,BTC/USDT,41822.42000000,41981.55000000,41605.00000000,41707.61000000,1450.55483600,60561213.52171002,40981
1627801200000,2021-08-01 07:00:00,BTC/USDT,41707.61000000,41820.00000000,41580.00000000,41701.26000000,1236.25827500,51581212.28374655,32858
1627804800000,2021-08-01 08:00:00,BTC/USDT,41701.25000000,41820.00000000,41624.76000000,41750.11000000,1198.77059700,50034840.02854469,99553
1627808400000,2021-08-01 09:00:00,BTC/USDT,41750.11000000,41948.00000000,41723.00000000,41908.71000000,1255.11608800,52550918.45448310,54228
1627812000000,2021-08-01 10:00:00,BTC/USDT,41908.71000000,41912.65000000,41339.75000000,41494.11000000,2043.96539600,85150119.46730565,52986
1627815600000,2021-08-01 11:00:00,BTC/USDT,41494.11000000,41617.00000000,41325.00000000,41587.01000000,1741.45110800,72266195.36665196,126684
1627819200000,2021-08-01 12:00:00,BTC/USDT,41587.00000000,41810.00000000,41510.10000000,41553.69000000,1154.04088200,48091343.99486890,32396
1627822800000,2021-08-01 13:00:00,BTC/USDT,41553.69000000,41624.56000000,41370.91000000,41411.08000000,1612.69850000,66901176.37719669,85040
1627826400000,2021-08-01 14:00:00,BTC/USDT,41411.07000000,41520.00000000,41214.83000000,41329.36000000,1674.52951100,69280292.78162708,37820
1627830000000,2021-08-01 15:00:00,BTC/USDT,41329.36000000,41549.64000000,41160.00000000,41286.98000000,1559.37632200,64487461.14551618,40667
1627833600000,2021-08-01 16:00:00,BTC/USDT,41286.99000000,41417.81000000,40714.28000000,41256.19000000,4746.08794100,194646507.98016622,99450
1627837200000,2021-08-01 17:00:00,BTC/USDT,41256.19000000,41342.65000000,40842.39000000,41084.75000000,2732.87214000,112288756.48195699,50255
1627840800000,2021-08-01 18:00:00,BTC/USDT,41084.75000000,41225.00000000,40956.85000000,41080.73000000,1620.64234000,66633427.50919899,35324
1627844400000,2021-08-01 19:00:00,BTC/USDT,41080.73000000,41489.07000000,40600.00000000,41263.35000000,2923.16027500,120222117.91059299,66891
1627848000000,2021-08-01 20:00:00,BTC/USDT,41263.34000000,41500.00000000,41106.00000000,41258.65000000,2076.84359900,85845238.48342673,46938
1627851600000,2021-08-01 21:00:00,BTC/USDT,41258.65000000,41314.14000000,40926.09000000,41068.21000000,1139.68127400,46862029.55158981,35888
1627855200000,2021-08-01 22:00:00,BTC/USDT,41068.21000000,41192.60000000,40000.00000000,40268.63000000,4849.50077500,195992992.05837250,98811
1627858800000,2021-08-01 23:00:00,BTC/USDT,40273.36000000,40437.51000000,39422.01000000,39845.44000000,5041.73046100,201225943.52192566,103441
1627862400000,2021-08-02 00:00:00,BTC/USDT,39850.27000000,40099.36000000,39450.00000000,39518.73000000,2764.58154700,110024481.65273600,64474
1627866000000,2021-08-02 01:00:00,BTC/USDT,39518.73000000,39787.56000000,39250.00000000,39611.59000000,2757.54334600,109130574.44328815,55461
1627869600000,2021-08-02 02:00:00,BTC/USDT,39611.58000000,39883.56000000,39455.01000000,39784.08000000,1673.90869000,66425082.84459680,37203
1627873200000,2021-08-02 03:00:00,BTC/USDT,39784.07000000,39920.57000000,39683.15000000,39785.59000000,1230.69025100,48985099.34330892,28697
1627876800000,2021-08-02 04:00:00,BTC/USDT,39785.60000000,39866.41000000,39617.85000000,39668.73000000,1430.90688600,56862888.61524891,29785
1627880400000,2021-08-02 05:00:00,BTC/USDT,39668.74000000,39818.01000000,39591.51000000,39723.44000000,1264.11037000,50214908.06687249,25631
1627884000000,2021-08-02 06:00:00,BTC/USDT,39724.51000000,40325.68000000,39629.68000000,40269.00000000,2924.03616100,116899654.67568159,54532
1627887600000,2021-08-02 07:00:00,BTC/USDT,40269.01000000,40480.01000000,40012.06000000,40104.45000000,2080.71325700,83702142.61377285,43532
1627891200000,2021-08-02 08:00:00,BTC/USDT,40104.45000000,40171.87000000,39419.50000000,39529.80000000,3381.12721000,134247083.90449357,60023
1627894800000,2021-08-02 09:00:00,BTC/USDT,39529.79000000,39710.00000000,39319.00000000,39628.36000000,2880.76226300,113853421.59098410,50812
1627898400000,2021-08-02 10:00:00,BTC/USDT,39628.40000000,39837.59000000,39524.53000000,39694.47000000,1380.74903800,54794244.12304742,31182
1627902000000,2021-08-02 11:00:00,BTC/USDT,39701.63000000,39710.00000000,39423.00000000,39542.42000000,1551.44983300,61330301.01020855,37060
1627905600000,2021-08-02 12:00:00,BTC/USDT,39542.43000000,39698.36000000,38907.51000000,39271.73000000,4436.24823000,174041610.81816139,83409
1627909200000,2021-08-02 13:00:00,BTC/USDT,39271.73000000,39678.71000000,39138.03000000,39581.54000000,2473.81250500,97443144.45818818,46323
1627912800000,2021-08-02 14:00:00,BTC/USDT,39581.42000000,39765.94000000,39524.30000000,39625.19000000,2019.29922300,80050105.87194572,43139
1627916400000,2021-08-02 15:00:00,BTC/USDT,39625.19000000,39818.18000000,39594.04000000,39705.12000000,1470.27941400,58419009.48016564,35790
1627920000000,2021-08-02 16:00:00,BTC/USDT,39705.12000000,39975.96000000,39586.66000000,39811.95000000,1969.17085100,78380476.72013012,48202
1627923600000,2021-08-02 17:00:00,BTC/USDT,39811.95000000,39889.25000000,39625.16000000,39692.98000000,1172.85512000,46618236.37843197,64344
1627927200000,2021-08-02 18:00:00,BTC/USDT,39693.94000000,39784.00000000,39469.00000000,39637.87000000,1234.21553700,48944575.78591654,68195
1627930800000,2021-08-02 19:00:00,BTC/USDT,39637.87000000,39783.72000000,39012.17000000,39177.85000000,2605.69849100,102583495.95354998,48665
1627934400000,2021-08-02 20:00:00,BTC/USDT,39177.85000000,39278.33000000,38690.00000000,38851.84000000,3767.40484900,146537097.16818680,73612
1627938000000,2021-08-02 21:00:00,BTC/USDT,38851.84000000,39317.92000000,38788.55000000,39202.01000000,1506.10744000,58788780.34215125,70630
1627941600000,2021-08-02 22:00:00,BTC/USDT,39202.02000000,39528.55000000,39161.99000000,39415.43000000,1385.52069400,54569028.50779368,33364
1627945200000,2021-08-02 23:00:00,BTC/USDT,39415.42000000,39545.24000000,39065.66000000,39147.82000000,1476.16074800,58082559.22554820,28813
1627948800000,2021-08-03 00:00:00,BTC/USDT,39146.86000000,39780.00000000,38755.56000000,39327.39000000,4067.95104300,159740308.49985974,73105
1627952400000,2021-08-03 01:00:00,BTC/USDT,39327.40000000,39334.90000000,38785.95000000,38822.62000000,2781.74498500,108513463.02761597,72846
1627956000000,2021-08-03 02:00:00,BTC/USDT,38822.63000000,39087.08000000,38758.95000000,38896.03000000,1636.16149700,63710765.25650472,100952
1627959600000,2021-08-03 03:00:00,BTC/USDT,38896.03000000,38998.89000000,38512.00000000,38655.74000000,2299.56921300,89004595.06456509,47146
1627963200000,2021-08-03 04:00:00,BTC/USDT,38658.48000000,38828.59000000,38211.00000000,38328.01000000,3262.56820200,125760238.30095355,57943
1627966800000,2021-08-03 05:00:00,BTC/USDT,38328.01000000,38378.25000000,37955.52000000,38254.85000000,3774.60379900,144072093.78316973,70506
1627970400000,2021-08-03 06:00:00,BTC/USDT,38254.85000000,38449.97000000,38199.69000000,38357.16000000,1387.67780100,53227080.19681579,34427
1627974000000,2021-08-03 07:00:00,BTC/USDT,38357.16000000,38665.75000000,38252.40000000,38593.44000000,2015.56702900,77638327.59112419,40954
1627977600000,2021-08-03 08:00:00,BTC/USDT,38593.43000000,38666.00000000,38315.00000000,38523.43000000,1620.40865800,62416101.01271943,35473
1627981200000,2021-08-03 09:00:00,BTC/USDT,38523.43000000,38646.39000000,38340.00000000,38642.28000000,1437.97488400,55367588.71508113,34097
1627984800000,2021-08-03 10:00:00,BTC/USDT,38646.44000000,38809.00000000,38478.63000000,38713.13000000,1658.40929700,64092259.73046908,35257
1627988400000,2021-08-03 11:00:00,BTC/USDT,38713.14000000,38748.82000000,38400.00000000,38490.01000000,1503.34668000,57955169.56951679,33988
1627992000000,2021-08-03 12:00:00,BTC/USDT,38490.02000000,38538.37000000,37703.75000000,38394.77000000,6121.20582900,233406061.27038279,103472
1627995600000,2021-08-03 13:00:00,BTC/USDT,38394.77000000,38644.09000000,38324.63000000,38469.59000000,2404.75858400,92565853.85958920,70624
1627999200000,2021-08-03 14:00:00,BTC/USDT,38469.60000000,38703.00000000,38172.90000000,38253.59000000,2404.30047900,92483167.82480818,90494
1628002800000,2021-08-03 15:00:00,BTC/USDT,38253.59000000,38342.32000000,37924.12000000,38169.44000000,3514.21641700,134002287.91298909,61940
1628006400000,2021-08-03 16:00:00,BTC/USDT,38169.45000000,38470.76000000,37963.27000000,38398.51000000,2464.43698400,94159817.10344028,70157
1628010000000,2021-08-03 17:00:00,BTC/USDT,38398.50000000,38550.24000000,38006.40000000,38006.41000000,2096.36718200,80269567.31634443,50883
1628013600000,2021-08-03 18:00:00,BTC/USDT,38006.41000000,38200.00000000,37642.03000000,38194.23000000,3040.00709200,115304151.40474467,77038
1628017200000,2021-08-03 19:00:00,BTC/USDT,38194.22000000,38328.00000000,37926.91000000,38011.37000000,1554.51901000,59360599.94160722,35330
1628020800000,2021-08-03 20:00:00,BTC/USDT,38008.80000000,38199.89000000,37870.00000000,38079.54000000,1514.68335400,57599416.45028210,55571
1628024400000,2021-08-03 21:00:00,BTC/USDT,38081.43000000,38419.91000000,38042.07000000,38328.37000000,1443.99330500,55205119.45393410,58037
1628028000000,2021-08-03 22:00:00,BTC/USDT,38325.82000000,38570.12000000,38208.76000000,38344.39000000,1632.86345300,62682689.89588438,34765
1628031600000,2021-08-03 23:00:00,BTC/USDT,38344.42000000,38643.00000000,38068.31000000,38207.05000000,1480.10107600,56823935.38492713,34866
1628035200000,2021-08-04 00:00:00,BTC/USDT,38207.04000000,38491.71000000,37968.00000000,38406.75000000,1622.86775900,61985412.27200208,41492
1628038800000,2021-08-04 01:00:00,BTC/USDT,38410.76000000,38566.82000000,38326.31000000,38355.99000000,1413.75051300,54360377.59945867,29635
1628042400000,2021-08-04 02:00:00,BTC/USDT,38355.99000000,38425.00000000,38050.33000000,38095.66000000,1329.78374500,50786143.33625950,28185
1628046000000,2021-08-04 03:00:00,BTC/USDT,38095.67000000,38145.91000000,37890.54000000,37976.81000000,1237.21861100,47028239.63312390,29629
1628049600000,2021-08-04 04:00:00,BTC/USDT,37976.82000000,38099.99000000,37775.00000000,37970.66000000,1294.83915000,49098954.43793785,30257
1628053200000,2021-08-04 05:00:00,BTC/USDT,37970.66000000,38213.99000000,37960.43000000,38005.13000000,1238.08308800,47182443.08903943,27324
1628056800000,2021-08-04 06:00:00,BTC/USDT,38005.13000000,38159.00000000,37790.00000000,37818.10000000,3012.31481000,114138231.49565346,40238
1628060400000,2021-08-04 07:00:00,BTC/USDT,37820.37000000,37890.57000000,37674.18000000,37828.84000000,1688.42499800,63769389.45188824,35369
1628064000000,2021-08-04 08:00:00,BTC/USDT,37828.84000000,37979.64000000,37508.56000000,37738.62000000,2707.41154500,102186264.06675696,50027
1628067600000,2021-08-04 09:00:00,BTC/USDT,37739.70000000,37875.99000000,37660.00000000,37825.35000000,1429.80166400,54013630.73715126,28955
1628071200000,2021-08-04 10:00:00,BTC/USDT,37825.35000000,38120.00000000,37731.78000000,38093.13000000,1657.43222700,62855376.46826354,32804
1628074800000,2021-08-04 11:00:00,BTC/USDT,38090.40000000,38260.00000000,38033.29000000,38160.06000000,1869.06695100,71318051.65114385,35251
1628078400000,2021-08-04 12:00:00,BTC/USDT,38160.06000000,38933.50000000,38154.32000000,38860.28000000,4926.39937900,189773911.72820274,79000
1628082000000,2021-08-04 13:00:00,BTC/USDT,38860.27000000,39237.73000000,38749.99000000,39013.01000000,4868.41871200,189846958.82981429,87443
1628085600000,2021-08-04 14:00:00,BTC/USDT,39013.01000000,39177.54000000,38850.00000000,39119.55000000,2871.84330000,112097130.01369317,118823
1628089200000,2021-08-04 15:00:00,BTC/USDT,39119.54000000,39472.47000000,39119.54000000,39302.00000000,3672.17511600,144312728.85818045,117478
1628092800000,2021-08-04 16:00:00,BTC/USDT,39302.00000000,39599.00000000,39240.20000000,39485.73000000,2772.24995000,109340934.80341789,86639
1628096400000,2021-08-04 17:00:00,BTC/USDT,39485.73000000,39495.00000000,39264.18000000,39390.21000000,1983.42570000,78096032.95554875,76340
1628100000000,2021-08-04 18:00:00,BTC/USDT,39390.21000000,39800.00000000,39383.51000000,39575.10000000,2025.28532700,80268281.25912452,51826
1628103600000,2021-08-04 19:00:00,BTC/USDT,39575.10000000,39850.00000000,39467.85000000,39752.17000000,1643.97973300,65227287.75286063,40455
1628107200000,2021-08-04 20:00:00,BTC/USDT,39752.17000000,39874.00000000,39620.00000000,39755.75000000,1607.14318000,63873730.82073952,38202
1628110800000,2021-08-04 21:00:00,BTC/USDT,39755.74000000,39969.66000000,39722.88000000,39838.38000000,1631.54134400,64997209.08604089,41192
1628114400000,2021-08-04 22:00:00,BTC/USDT,39837.47000000,39959.00000000,39517.19000000,39716.29000000,2224.51430300,88553113.35980640,43114
1628118000000,2021-08-04 23:00:00,BTC/USDT,39716.28000000,39913.07000000,39550.02000000,39723.18000000,1601.38132500,63682944.47869672,30877
1628121600000,2021-08-05 00:00:00,BTC/USDT,39723.17000000,39849.61000000,39533.55000000,39554.63000000,1596.77335500,63384341.61960191,35268
1628125200000,2021-08-05 01:00:00,BTC/USDT,39554.64000000,39600.00000000,39167.00000000,39491.58000000,2879.65981600,113356483.35084713,106684
1628128800000,2021-08-05 02:00:00,BTC/USDT,39491.59000000,39501.87000000,39207.25000000,39376.78000000,1267.81883700,49892880.45947698,85483
1628132400000,2021-08-05 03:00:00,BTC/USDT,39376.06000000,39562.79000000,39200.00000000,39435.09000000,2190.16897700,86320898.25374553,43171
1628136000000,2021-08-05 04:00:00,BTC/USDT,39438.06000000,39530.60000000,39290.25000000,39363.64000000,973.13099600,38358716.77155223,44024
1628139600000,2021-08-05 05:00:00,BTC/USDT,39363.65000000,39519.99000000,39300.00000000,39382.64000000,746.55081000,29415951.68433552,60515
1628143200000,2021-08-05 06:00:00,BTC/USDT,39382.64000000,39382.64000000,39000.00000000,39088.18000000,2294.03090100,89800148.20106371,44597
1628146800000,2021-08-05 07:00:00,BTC/USDT,39088.18000000,39088.18000000,38722.00000000,38870.59000000,2871.32266200,111676410.34383393,97231
1628150400000,2021-08-05 08:00:00,BTC/USDT,38870.58000000,38958.64000000,38434.13000000,38482.85000000,2691.94004300,104218224.02621872,54609
1628154000000,2021-08-05 09:00:00,BTC/USDT,38482.86000000,38616.20000000,37900.00000000,38040.44000000,5159.84805600,197107284.13429082,99657
1628157600000,2021-08-05 10:00:00,BTC/USDT,38040.45000000,38252.14000000,37821.00000000,38043.43000000,2987.75988400,113721050.17523600,61532
1628161200000,2021-08-05 11:00:00,BTC/USDT,38043.43000000,38233.00000000,37940.00000000,38008.38000000,2546.23173900,97005541.41101401,51970
1628164800000,2021-08-05 12:00:00,BTC/USDT,38008.45000000,38150.00000000,37332.70000000,38037.84000000,6824.83186000,257564668.34871662,118910
1628168400000,2021-08-05 13:00:00,BTC/USDT,38037.83000000,38181.81000000,37666.68000000,38039.23000000,3895.27400100,147528145.56635490,75843
1628172000000,2021-08-05 14:00:00,BTC/USDT,38038.67000000,39048.73000000,37869.56000000,39002.78000000,7432.17743900,286262883.87632570,125802
1628175600000,2021-08-05 15:00:00,BTC/USDT,39005.30000000,39370.00000000,38545.59000000,38750.01000000,5612.00309000,219073428.65332520,112986
1628179200000,2021-08-05 16:00:00,BTC/USDT,38750.00000000,39779.00000000,38737.31000000,39739.72000000,5641.43756100,221757150.28649585,110021
1628182800000,2021-08-05 17:00:00,BTC/USDT,39739.72000000,40723.68000000,39655.38000000,40706.99000000,7336.06423000,294928025.86209087,163384
1628186400000,2021-08-05 18:00:00,BTC/USDT,40707.00000000,40987.00000000,40337.81000000,40840.00000000,5055.37910700,205710353.79451838,105891
1628190000000,2021-08-05 19:00:00,BTC/USDT,40840.01000000,41350.00000000,40528.00000000,40692.24000000,5916.06764700,242586235.10087838,121763
1628193600000,2021-08-05 20:00:00,BTC/USDT,40692.24000000,41150.00000000,40692.24000000,40879.99000000,2563.23581500,104904064.44095310,58843
1628197200000,2021-08-05 21:00:00,BTC/USDT,40879.99000000,41290.01000000,40666.10000000,40911.03000000,2216.33177500,90693857.40691529,58912
1628200800000,2021-08-05 22:00:00,BTC/USDT,40913.51000000,41032.45000000,40750.00000000,40927.40000000,1507.95116800,61696035.99981218,36066
1628204400000,2021-08-05 23:00:00,BTC/USDT,40927.40000000,41142.95000000,40763.53000000,40862.46000000,2137.76585200,87564958.57213025,40119
1628208000000,2021-08-06 00:00:00,BTC/USDT,40862.46000000,41015.99000000,39933.06000000,40061.99000000,4525.30316900,183049866.28339852,105398
1628211600000,2021-08-06 01:00:00,BTC/USDT,40061.99000000,40749.28000000,39900.39000000,40596.59000000,2469.86152400,99533706.43838128,134599
1628215200000,2021-08-06 02:00:00,BTC/USDT,40596.57000000,40646.78000000,40203.97000000,40340.96000000,1773.50339900,71638353.43788180,41055
1628218800000,2021-08-06 03:00:00,BTC/USDT,40340.96000000,40604.50000000,40139.45000000,40219.47000000,1411.14457300,56999521.56322017,53292
1628222400000,2021-08-06 04:00:00,BTC/USDT,40219.47000000,40360.00000000,39853.86000000,40167.99000000,2229.81614400,89335633.76279960,86381
1628226000000,2021-08-06 05:00:00,BTC/USDT,40167.99000000,40567.16000000,40122.03000000,40554.17000000,1886.25682900,76105429.26423730,81086
1628229600000,2021-08-06 06:00:00,BTC/USDT,40552.99000000,41199.99000000,40453.45000000,41033.16000000,4093.17511300,167485035.05371479,110441
1628233200000,2021-08-06 07:00:00,BTC/USDT,41033.16000000,41110.00000000,40706.22000000,40729.59000000,2262.38327000,92474847.21645184,51369
1628236800000,2021-08-06 08:00:00,BTC/USDT,40731.00000000,41120.00000000,40535.04000000,40943.08000000,2723.90207000,111359339.49328507,102139
1628240400000,2021-08-06 09:00:00,BTC/USDT,40943.08000000,40954.02000000,40551.72000000,40592.14000000,2923.57969400,119116469.83385347,115076
1628244000000,2021-08-06 10:00:00,BTC/USDT,40592.14000000,40849.49000000,40387.77000000,40684.83000000,2263.16573200,91846332.68185629,55127
1628247600000,2021-08-06 11:00:00,BTC/USDT,40684.84000000,40772.22000000,40487.60000000,40507.56000000,1582.11656900,64212063.70887539,68666
1628251200000,2021-08-06 12:00:00,BTC/USDT,40507.56000000,41065.45000000,40300.00000000,40762.86000000,3657.54394600,149069315.11732273,127741
1628254800000,2021-08-06 13:00:00,BTC/USDT,40762.87000000,41025.00000000,40700.68000000,40924.07000000,2340.43658100,95699869.04747478,102653
1628258400000,2021-08-06 14:00:00,BTC/USDT,40924.08000000,40973.42000000,40649.89000000,40777.20000000,1629.80835600,66461235.85091209,72107
1628262000000,2021-08-06 15:00:00,BTC/USDT,40777.19000000,42455.73000000,40700.00000000,42199.98000000,9361.97097900,390037063.37827839,193618
1628265600000,2021-08-06 16:00:00,BTC/USDT,42199.97000000,43210.52000000,42199.97000000,42519.92000000,10745.77794100,458458757.56178454,237676
1628269200000,2021-08-06 17:00:00,BTC/USDT,42518.11000000,43392.43000000,42459.91000000,42900.01000000,5548.44792700,237954910.49689050,121208
1628272800000,2021-08-06 18:00:00,BTC/USDT,42900.00000000,42999.48000000,42646.93000000,42792.95000000,2412.48629100,103309868.34424020,64617
1628276400000,2021-08-06 19:00:00,BTC/USDT,42792.95000000,43009.33000000,42727.97000000,42901.17000000,2688.58202700,115301202.46773292,53871
1628280000000,2021-08-06 20:00:00,BTC/USDT,42901.18000000,42967.68000000,42450.00000000,42702.82000000,2891.74859400,123652281.16965011,99088
1628283600000,2021-08-06 21:00:00,BTC/USDT,42702.82000000,42754.00000000,42393.02000000,42423.87000000,1428.52478600,60822529.79340297,70189
1628287200000,2021-08-06 22:00:00,BTC/USDT,42423.87000000,42865.20000000,42423.87000000,42780.07000000,1269.00082000,54145142.23021379,39303
1628290800000,2021-08-06 23:00:00,BTC/USDT,42780.07000000,42913.56000000,42571.43000000,42836.87000000,1635.40501300,69953685.72029995,36656
1628294400000,2021-08-07 00:00:00,BTC/USDT,42836.87000000,43278.00000000,42579.16000000,43270.20000000,3119.78761200,133768114.52905466,76409
1628298000000,2021-08-07 01:00:00,BTC/USDT,43270.20000000,43348.66000000,42816.45000000,43170.01000000,2666.01759500,114861710.49210761,115398
1628301600000,2021-08-07 02:00:00,BTC/USDT,43170.01000000,43386.11000000,43064.77000000,43293.65000000,2094.18113700,90517578.63882911,99911
1628305200000,2021-08-07 03:00:00,BTC/USDT,43300.21000000,43770.03000000,42980.89000000,43691.86000000,3808.35067200,165434854.45504177,86111
1628308800000,2021-08-07 04:00:00,BTC/USDT,43691.95000000,43930.40000000,43277.99000000,43295.00000000,3194.80805300,139482150.79851959,134864
1628312400000,2021-08-07 05:00:00,BTC/USDT,43295.00000000,43643.55000000,43282.57000000,43428.16000000,2029.96499400,88182930.17362422,77582
1628316000000,2021-08-07 06:00:00,BTC/USDT,43428.16000000,43505.88000000,43040.00000000,43254.46000000,2158.65075300,93361068.16132805,54332
1628319600000,2021-08-07 07:00:00,BTC/USDT,43254.46000000,43539.21000000,43066.75000000,43207.89000000,1887.12411500,81600956.85090396,50102
1628323200000,2021-08-07 08:00:00,BTC/USDT,43207.89000000,43471.29000000,43110.01000000,43454.04000000,2022.62255400,87612452.51057984,45919
1628326800000,2021-08-07 09:00:00,BTC/USDT,43454.04000000,43816.37000000,43372.55000000,43627.18000000,3185.45575300,139011266.30288770,78601
1628330400000,2021-08-07 10:00:00,BTC/USDT,43627.19000000,43989.49000000,43518.58000000,43658.61000000,3145.11082600,137509643.29258356,109324
