,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
9952,1593072000000,2020-06-25 08:00:00,BTCUSD,9163.02,9316.28,9163.02,9286.56,75.0859297951
9951,1593075600000,2020-06-25 09:00:00,BTCUSD,9286.56,9304.34,9239.11,9244.92,43.66611285
9950,1593079200000,2020-06-25 10:00:00,BTCUSD,9244.92,9278.46,9240.01,9260.35,31.7114917378
9949,1593082800000,2020-06-25 11:00:00,BTCUSD,9260.35,9285.82,9246.94,9251.04,23.9864289287
9948,1593086400000,2020-06-25 12:00:00,BTCUSD,9251.04,9254.28,9157.17,9173.08,52.8048390806
9947,1593090000000,2020-06-25 13:00:00,BTCUSD,9173.08,9235.08,9162.84,9184.58,40.8196064987
9946,1593093600000,2020-06-25 14:00:00,BTCUSD,9184.58,9260.11,9184.58,9246.41,120.1130841964
9945,1593097200000,2020-06-25 15:00:00,BTCUSD,9246.41,9249.64,9211.23,9233.75,46.1391725812
9944,1593100800000,2020-06-25 16:00:00,BTCUSD,9233.75,9291.61,9203.02,9287.78,98.6229947248
9943,1593104400000,2020-06-25 17:00:00,BTCUSD,9287.78,9292.88,9264.58,9278.6,95.9141067106
9942,1593108000000,2020-06-25 18:00:00,BTCUSD,9278.6,9282.1,9246.32,9252.7,75.4706763014
9941,1593111600000,2020-06-25 19:00:00,BTCUSD,9252.7,9294.12,9235.85,9283.94,66.3859559493
9940,1593115200000,2020-06-25 20:00:00,BTCUSD,9283.94,9297.02,9274.24,9277.46,61.1672332044
9939,1593118800000,2020-06-25 21:00:00,BTCUSD,9277.46,9335.73,9275.08,9303.66,127.3579821194
9938,1593122400000,2020-06-25 22:00:00,BTCUSD,9303.66,9311.7,9211.61,9255.26,109.2146656403
9937,1593126000000,2020-06-25 23:00:00,BTCUSD,9255.26,9261.93,9230.93,9238.91,37.9908193419
9936,1593129600000,2020-06-26 00:00:00,BTCUSD,9238.91,9285.63,9181.6,9280.25,91.5892085
9935,1593133200000,2020-06-26 01:00:00,BTCUSD,9280.25,9290.3,9244.19,9245.39,15.8472009017
9934,1593136800000,2020-06-26 02:00:00,BTCUSD,9245.39,9258.18,9227.31,9251.1,30.0249416788
9933,1593140400000,2020-06-26 03:00:00,BTCUSD,9251.1,9253.74,9221.41,9234.9,6.9039793012
9932,1593144000000,2020-06-26 04:00:00,BTCUSD,9234.9,9254.79,9222.28,9249.7,10.5496488176
9931,1593147600000,2020-06-26 05:00:00,BTCUSD,9249.7,9262.74,9180.0,9204.13,98.0599698321
9930,1593151200000,2020-06-26 06:00:00,BTCUSD,9204.13,9221.83,9180.0,9201.29,62.5693905504
9929,1593154800000,2020-06-26 07:00:00,BTCUSD,9201.29,9204.28,9078.19,9125.75,343.91294499
9928,1593158400000,2020-06-26 08:00:00,BTCUSD,9125.75,9140.82,9098.9,9115.67,51.621094189
9927,1593162000000,2020-06-26 09:00:00,BTCUSD,9115.67,9221.08,9080.04,9184.51,111.20524209
9926,1593165600000,2020-06-26 10:00:00,BTCUSD,9184.51,9241.98,9184.51,9200.59,29.2521582025
9925,1593169200000,2020-06-26 11:00:00,BTCUSD,9200.59,9214.94,9138.77,9176.89,39.0956289374
9924,1593172800000,2020-06-26 12:00:00,BTCUSD,9176.89,9213.9,9174.0,9199.95,51.6523523279
9923,1593176400000,2020-06-26 13:00:00,BTCUSD,9199.95,9226.18,9134.92,9138.17,63.3156042782
9922,1593180000000,2020-06-26 14:00:00,BTCUSD,9138.17,9142.05,9029.57,9079.32,160.9562990839
9921,1593183600000,2020-06-26 15:00:00,BTCUSD,9079.32,9196.88,9079.32,9146.6,101.411352984
9920,1593187200000,2020-06-26 16:00:00,BTCUSD,9146.6,9152.13,9082.38,9145.26,96.85181828
9919,1593190800000,2020-06-26 17:00:00,BTCUSD,9145.26,9174.26,9138.54,9150.7,88.3815998418
9918,1593194400000,2020-06-26 18:00:00,BTCUSD,9150.7,9174.98,9135.24,9135.25,69.7524522862
9917,1593198000000,2020-06-26 19:00:00,BTCUSD,9135.25,9162.13,9125.52,9162.12,104.8978323031
9916,1593201600000,2020-06-26 20:00:00,BTCUSD,9162.12,9205.8,9162.12,9188.55,65.046396634
9915,1593205200000,2020-06-26 21:00:00,BTCUSD,9188.55,9209.08,9168.4,9174.37,88.5541213257
9914,1593208800000,2020-06-26 22:00:00,BTCUSD,9174.37,9201.09,9157.34,9173.01,56.7770557095
9913,1593212400000,2020-06-26 23:00:00,BTCUSD,9173.01,9174.77,9143.06,9154.99,43.3737333411
9912,1593216000000,2020-06-27 00:00:00,BTCUSD,9154.99,9162.75,9109.45,9133.56,47.7755803905
9911,1593219600000,2020-06-27 01:00:00,BTCUSD,9133.56,9142.21,9088.53,9142.18,47.6967536356
9910,1593223200000,2020-06-27 02:00:00,BTCUSD,9142.18,9144.91,9111.42,9130.82,14.2055357924
9909,1593226800000,2020-06-27 03:00:00,BTCUSD,9130.82,9182.39,9125.32,9152.19,19.3712466555
9908,1593230400000,2020-06-27 04:00:00,BTCUSD,9152.19,9171.5,9126.95,9150.39,15.5447807606
9907,1593234000000,2020-06-27 05:00:00,BTCUSD,9150.39,9164.39,9135.31,9157.09,4.2140598017
9906,1593237600000,2020-06-27 06:00:00,BTCUSD,9157.09,9183.54,9140.7,9173.81,14.9875321891
9905,1593241200000,2020-06-27 07:00:00,BTCUSD,9173.81,9177.49,9153.27,9166.97,10.0573123914
9904,1593244800000,2020-06-27 08:00:00,BTCUSD,9166.97,9184.54,9150.06,9153.07,11.149225094
9903,1593248400000,2020-06-27 09:00:00,BTCUSD,9153.07,9163.74,9131.53,9134.8,6.9429884607
9902,1593252000000,2020-06-27 10:00:00,BTCUSD,9134.8,9157.65,9133.45,9133.49,10.2051813574
9901,1593255600000,2020-06-27 11:00:00,BTCUSD,9133.49,9174.13,9125.97,9153.0,5.862517616
9900,1593259200000,2020-06-27 12:00:00,BTCUSD,9153.0,9172.8,9142.16,9156.0,22.6232506798
9899,1593262800000,2020-06-27 13:00:00,BTCUSD,9156.0,9175.54,9135.78,9149.2,60.1076878274
9898,1593266400000,2020-06-27 14:00:00,BTCUSD,9149.2,9159.56,9123.5,9139.32,21.6871934104
9897,1593270000000,2020-06-27 15:00:00,BTCUSD,9139.32,9162.07,9107.03,9122.77,16.3130977639
9896,1593273600000,2020-06-27 16:00:00,BTCUSD,9122.77,9130.57,9060.12,9093.37,39.0172162559
9895,1593277200000,2020-06-27 17:00:00,BTCUSD,9093.37,9140.6,9054.99,9072.96,113.1655477095
9894,1593280800000,2020-06-27 18:00:00,BTCUSD,9072.96,9103.14,9060.78,9085.7,64.1554606354
9893,1593284400000,2020-06-27 19:00:00,BTCUSD,9085.7,9095.26,8825.0,8938.81,409.5868603044
9892,1593288000000,2020-06-27 20:00:00,BTCUSD,8938.81,8988.83,8893.8,8943.11,86.0614886528
9891,1593291600000,2020-06-27 21:00:00,BTCUSD,8943.11,9083.75,8940.01,9054.82,54.2197412145
9890,1593295200000,2020-06-27 22:00:00,BTCUSD,9054.82,9072.06,8959.1,8965.98,55.6078657671
9889,1593298800000,2020-06-27 23:00:00,BTCUSD,8965.98,9040.62,8940.14,9003.36,40.484929493
9888,1593302400000,2020-06-28 00:00:00,BTCUSD,9003.36,9008.28,8951.98,8973.03,27.7789748236
9887,1593306000000,2020-06-28 01:00:00,BTCUSD,8973.03,8981.26,8946.35,8961.65,20.2832532037
9886,1593309600000,2020-06-28 02:00:00,BTCUSD,8961.65,8975.67,8946.69,8973.85,17.2202019807
9885,1593313200000,2020-06-28 03:00:00,BTCUSD,8973.85,8979.04,8933.33,8968.46,30.6813170061
9884,1593316800000,2020-06-28 04:00:00,BTCUSD,8968.46,8971.82,8947.61,8960.22,26.7540111094
9883,1593320400000,2020-06-28 05:00:00,BTCUSD,8960.22,8972.73,8956.08,8958.62,6.5396673145
9882,1593324000000,2020-06-28 06:00:00,BTCUSD,8958.62,9013.22,8957.25,9003.69,9.1291685221
9881,1593327600000,2020-06-28 07:00:00,BTCUSD,9003.69,9025.09,8982.8,9020.26,13.08228468
9880,1593331200000,2020-06-28 08:00:00,BTCUSD,9020.26,9071.25,8998.82,9045.44,48.031506906
9879,1593334800000,2020-06-28 09:00:00,BTCUSD,9045.44,9070.24,9035.97,9061.33,36.3699440416
9878,1593338400000,2020-06-28 10:00:00,BTCUSD,9061.33,9073.73,9052.0,9052.02,5.3214882982
9877,1593342000000,2020-06-28 11:00:00,BTCUSD,9052.02,9070.6,9035.29,9043.19,8.5084195275
9876,1593345600000,2020-06-28 12:00:00,BTCUSD,9043.19,9059.48,9014.06,9044.09,27.8755650554
9875,1593349200000,2020-06-28 13:00:00,BTCUSD,9044.09,9059.36,9041.38,9050.78,7.0127606903
9874,1593352800000,2020-06-28 14:00:00,BTCUSD,9050.78,9169.86,9050.78,9152.44,145.7511238373
9873,1593356400000,2020-06-28 15:00:00,BTCUSD,9152.44,9161.73,9137.27,9154.5,34.6464302843
9872,1593360000000,2020-06-28 16:00:00,BTCUSD,9154.5,9190.0,9142.2,9146.01,21.2135410757
9871,1593363600000,2020-06-28 17:00:00,BTCUSD,9146.01,9152.73,9115.5,9151.51,10.1100280812
9870,1593367200000,2020-06-28 18:00:00,BTCUSD,9151.51,9165.87,9146.12,9151.96,9.54738665
9869,1593370800000,2020-06-28 19:00:00,BTCUSD,9151.96,9166.37,9101.05,9103.37,19.6418749903
9868,1593374400000,2020-06-28 20:00:00,BTCUSD,9103.37,9136.3,9093.79,9104.9,15.60785267
9867,1593378000000,2020-06-28 21:00:00,BTCUSD,9104.9,9128.18,9087.14,9120.88,14.69988182
9866,1593381600000,2020-06-28 22:00:00,BTCUSD,9120.88,9128.94,9076.37,9100.01,11.7133245607
9865,1593385200000,2020-06-28 23:00:00,BTCUSD,9100.01,9133.16,9094.16,9119.99,24.7231138373
9864,1593388800000,2020-06-29 00:00:00,BTCUSD,9119.99,9132.22,9096.55,9116.82,16.71121707
9863,1593392400000,2020-06-29 01:00:00,BTCUSD,9116.82,9137.27,9110.0,9134.14,7.193054952
9862,1593396000000,2020-06-29 02:00:00,BTCUSD,9134.14,9147.22,9125.0,9125.01,7.6772019175
9861,1593399600000,2020-06-29 03:00:00,BTCUSD,9125.01,9125.01,9087.1,9095.03,14.3855594287
9860,1593403200000,2020-06-29 04:00:00,BTCUSD,9095.03,9115.41,9087.0,9107.69,18.7338326703
9859,1593406800000,2020-06-29 05:00:00,BTCUSD,9107.69,9127.85,9092.95,9102.32,12.89323317
9858,1593410400000,2020-06-29 06:00:00,BTCUSD,9102.32,9107.79,9075.0,9077.71,10.01656563
9857,1593414000000,2020-06-29 07:00:00,BTCUSD,9077.71,9102.59,9057.7,9080.85,32.8815277331
9856,1593417600000,2020-06-29 08:00:00,BTCUSD,9080.85,9087.12,9053.91,9082.51,36.8130592399
9855,1593421200000,2020-06-29 09:00:00,BTCUSD,9082.51,9133.76,9074.97,9132.98,16.2473479934
9854,1593424800000,2020-06-29 10:00:00,BTCUSD,9132.98,9134.84,9097.93,9109.93,31.02849491
9853,1593428400000,2020-06-29 11:00:00,BTCUSD,9109.93,9109.93,9063.17,9087.52,57.0846710839
9852,1593432000000,2020-06-29 12:00:00,BTCUSD,9087.52,9112.0,9074.43,9097.2,40.7152138177
9851,1593435600000,2020-06-29 13:00:00,BTCUSD,9097.2,9097.2,9018.47,9040.01,180.6717973473
9850,1593439200000,2020-06-29 14:00:00,BTCUSD,9040.01,9086.13,9040.01,9060.43,140.4342271849
9849,1593442800000,2020-06-29 15:00:00,BTCUSD,9060.43,9127.87,9057.87,9126.41,97.8933029078
9848,1593446400000,2020-06-29 16:00:00,BTCUSD,9126.41,9150.32,9093.07,9115.01,148.3602999804
9847,1593450000000,2020-06-29 17:00:00,BTCUSD,9115.01,9156.37,9100.79,9153.34,96.4594306643
9846,1593453600000,2020-06-29 18:00:00,BTCUSD,9153.34,9176.37,9133.4,9144.92,201.0774410043
9845,1593457200000,2020-06-29 19:00:00,BTCUSD,9144.92,9165.2,9132.41,9156.55,70.3604406393
9844,1593460800000,2020-06-29 20:00:00,BTCUSD,9156.55,9197.07,9154.0,9185.1,81.6152970773
9843,1593464400000,2020-06-29 21:00:00,BTCUSD,9185.1,9230.0,9185.1,9213.48,104.4767109132
9842,1593468000000,2020-06-29 22:00:00,BTCUSD,9213.48,9237.44,9178.11,9185.99,57.3360006779
9841,1593471600000,2020-06-29 23:00:00,BTCUSD,9185.99,9198.16,9170.52,9189.46,33.4945921229
9840,1593475200000,2020-06-30 00:00:00,BTCUSD,9189.46,9205.01,9169.12,9177.2,39.6900072696
9839,1593478800000,2020-06-30 01:00:00,BTCUSD,9177.2,9204.47,9157.78,9204.47,152.3418695637
9838,1593482400000,2020-06-30 02:00:00,BTCUSD,9204.47,9204.47,9180.0,9183.83,17.4565708095
9837,1593486000000,2020-06-30 03:00:00,BTCUSD,9183.83,9184.85,9163.41,9163.46,12.0111561849
9836,1593489600000,2020-06-30 04:00:00,BTCUSD,9163.46,9179.59,9156.24,9160.46,5.3126553253
9835,1593493200000,2020-06-30 05:00:00,BTCUSD,9160.46,9166.49,9116.89,9127.28,98.35729622
9834,1593496800000,2020-06-30 06:00:00,BTCUSD,9127.28,9152.29,9116.05,9145.94,43.5431097958
9833,1593500400000,2020-06-30 07:00:00,BTCUSD,9145.94,9151.84,9127.56,9138.39,15.0615305342
9832,1593504000000,2020-06-30 08:00:00,BTCUSD,9138.39,9141.9,9116.01,9130.69,17.9190727695
9831,1593507600000,2020-06-30 09:00:00,BTCUSD,9130.69,9172.92,9130.69,9150.59,51.5600034758
9830,1593511200000,2020-06-30 10:00:00,BTCUSD,9150.59,9171.03,9146.41,9148.28,52.5255859844
9829,1593514800000,2020-06-30 11:00:00,BTCUSD,9148.28,9160.53,9130.24,9153.29,14.8372340742
9828,1593518400000,2020-06-30 12:00:00,BTCUSD,9153.29,9153.3,9113.47,9114.92,27.7340655177
9827,1593522000000,2020-06-30 13:00:00,BTCUSD,9114.92,9155.48,9061.78,9132.84,101.8847555411
9826,1593525600000,2020-06-30 14:00:00,BTCUSD,9132.84,9184.5,9125.3,9182.7,33.6928243861
9825,1593529200000,2020-06-30 15:00:00,BTCUSD,9182.7,9190.25,9161.45,9168.01,58.3492942059
9824,1593532800000,2020-06-30 16:00:00,BTCUSD,9168.01,9184.63,9160.0,9175.99,71.3130739662
9823,1593536400000,2020-06-30 17:00:00,BTCUSD,9175.99,9179.16,9130.22,9146.55,51.9963427556
9822,1593540000000,2020-06-30 18:00:00,BTCUSD,9146.55,9154.54,9125.39,9129.91,90.1502127864
9821,1593543600000,2020-06-30 19:00:00,BTCUSD,9129.91,9152.87,9094.27,9144.03,70.6811939375
9820,1593547200000,2020-06-30 20:00:00,BTCUSD,9144.03,9165.88,9134.54,9147.14,60.4968347346
9819,1593550800000,2020-06-30 21:00:00,BTCUSD,9147.14,9170.0,9147.14,9159.0,65.1116249024
9818,1593554400000,2020-06-30 22:00:00,BTCUSD,9159.0,9164.08,9124.2,9127.19,24.2845661151
9817,1593558000000,2020-06-30 23:00:00,BTCUSD,9127.19,9159.42,9127.19,9133.0,41.1172901135
9816,1593561600000,2020-07-01 00:00:00,BTCUSD,9133.0,9138.6,9090.0,9120.0,70.5626647425
9815,1593565200000,2020-07-01 01:00:00,BTCUSD,9120.0,9131.78,9101.14,9122.8,29.3249248403
9814,1593568800000,2020-07-01 02:00:00,BTCUSD,9122.8,9145.59,9115.41,9136.7,22.7043707009
9813,1593572400000,2020-07-01 03:00:00,BTCUSD,9136.7,9142.02,9119.69,9138.14,43.2963146086
9812,1593576000000,2020-07-01 04:00:00,BTCUSD,9138.14,9165.37,9138.14,9149.45,49.3747426283
9811,1593579600000,2020-07-01 05:00:00,BTCUSD,9149.45,9155.09,9132.93,9144.58,23.4627085214
9810,1593583200000,2020-07-01 06:00:00,BTCUSD,9144.58,9151.97,9122.14,9138.32,50.2264817534
9809,1593586800000,2020-07-01 07:00:00,BTCUSD,9138.32,9160.06,9135.16,9137.15,13.4561385709
9808,1593590400000,2020-07-01 08:00:00,BTCUSD,9137.15,9190.26,9137.15,9173.33,54.3476999132
9807,1593594000000,2020-07-01 09:00:00,BTCUSD,9173.33,9182.37,9160.14,9164.7,41.09214781
9806,1593597600000,2020-07-01 10:00:00,BTCUSD,9164.7,9179.38,9142.67,9152.46,50.0713505422
9805,1593601200000,2020-07-01 11:00:00,BTCUSD,9152.46,9165.4,9050.0,9165.4,307.4690095295
9804,1593604800000,2020-07-01 12:00:00,BTCUSD,9165.4,9165.4,9130.24,9160.63,57.5046005623
9803,1593608400000,2020-07-01 13:00:00,BTCUSD,9160.63,9255.74,9154.42,9210.09,294.004216702
9802,1593612000000,2020-07-01 14:00:00,BTCUSD,9210.09,9249.99,9210.09,9222.01,74.0832873562
9801,1593615600000,2020-07-01 15:00:00,BTCUSD,9222.01,9269.68,9221.37,9269.68,286.4215936715
9800,1593619200000,2020-07-01 16:00:00,BTCUSD,9269.68,9298.0,9246.33,9291.62,153.1757015367
9799,1593622800000,2020-07-01 17:00:00,BTCUSD,9291.62,9295.53,9268.84,9289.8,113.9519697845
9798,1593626400000,2020-07-01 18:00:00,BTCUSD,9289.8,9290.3,9255.93,9263.61,96.6511395822
9797,1593630000000,2020-07-01 19:00:00,BTCUSD,9263.61,9280.04,9247.0,9248.0,50.8206899036
9796,1593633600000,2020-07-01 20:00:00,BTCUSD,9248.0,9262.88,9203.0,9240.38,223.6470074663
9795,1593637200000,2020-07-01 21:00:00,BTCUSD,9240.38,9251.09,9224.0,9244.68,67.4082660253
9794,1593640800000,2020-07-01 22:00:00,BTCUSD,9244.68,9251.08,9213.67,9244.22,110.5077222264
9793,1593644400000,2020-07-01 23:00:00,BTCUSD,9244.22,9254.39,9234.86,9237.69,62.0490569391
9792,1593648000000,2020-07-02 00:00:00,BTCUSD,9237.69,9250.21,9227.3,9235.41,10.6315278691
9791,1593651600000,2020-07-02 01:00:00,BTCUSD,9235.41,9250.66,9227.15,9249.03,21.1549438711
9790,1593655200000,2020-07-02 02:00:00,BTCUSD,9249.03,9267.22,9249.03,9250.0,26.2967220292
9789,1593658800000,2020-07-02 03:00:00,BTCUSD,9250.0,9257.42,9232.82,9243.71,27.8601530623
9788,1593662400000,2020-07-02 04:00:00,BTCUSD,9243.71,9249.33,9234.5,9243.67,7.3491273657
9787,1593666000000,2020-07-02 05:00:00,BTCUSD,9243.67,9259.67,9211.56,9211.71,27.3494939691
9786,1593669600000,2020-07-02 06:00:00,BTCUSD,9211.71,9219.86,9183.55,9211.0,66.4447628091
9785,1593673200000,2020-07-02 07:00:00,BTCUSD,9211.0,9219.56,9203.15,9219.54,21.97590733
9784,1593676800000,2020-07-02 08:00:00,BTCUSD,9219.54,9220.4,9175.0,9212.62,16.3794128982
9783,1593680400000,2020-07-02 09:00:00,BTCUSD,9212.62,9221.59,9201.96,9219.36,26.06842581
9782,1593684000000,2020-07-02 10:00:00,BTCUSD,9219.36,9219.36,9186.4,9207.92,15.72585639
9781,1593687600000,2020-07-02 11:00:00,BTCUSD,9207.92,9207.92,9170.38,9198.28,266.7662643066
9780,1593691200000,2020-07-02 12:00:00,BTCUSD,9198.28,9248.85,9183.56,9243.95,20.3058323137
9779,1593694800000,2020-07-02 13:00:00,BTCUSD,9243.95,9258.68,9226.45,9251.03,40.0534185011
9778,1593698400000,2020-07-02 14:00:00,BTCUSD,9251.03,9257.03,9190.9,9194.63,147.4734678947
9777,1593702000000,2020-07-02 15:00:00,BTCUSD,9194.63,9195.54,9027.5,9043.15,352.44483971
9776,1593705600000,2020-07-02 16:00:00,BTCUSD,9043.15,9069.84,8940.0,9038.14,425.0696787752
9775,1593709200000,2020-07-02 17:00:00,BTCUSD,9038.14,9079.63,9013.43,9067.39,160.9649184138
9774,1593712800000,2020-07-02 18:00:00,BTCUSD,9067.39,9079.04,9028.57,9069.58,74.8921193913
9773,1593716400000,2020-07-02 19:00:00,BTCUSD,9069.58,9078.98,9031.93,9053.46,97.4803081361
9772,1593720000000,2020-07-02 20:00:00,BTCUSD,9053.46,9092.23,9010.0,9083.2,185.9803790064
9771,1593723600000,2020-07-02 21:00:00,BTCUSD,9083.2,9162.03,9075.0,9138.53,109.1320632875
9770,1593727200000,2020-07-02 22:00:00,BTCUSD,9138.53,9149.34,9087.63,9106.3,240.0774061553
9769,1593730800000,2020-07-02 23:00:00,BTCUSD,9106.3,9108.07,9100.0,9102.76,1.3568449961
9768,1593734400000,2020-07-03 00:00:00,BTCUSD,9102.76,9102.76,9102.76,9102.76,0.0
9767,1593738000000,2020-07-03 01:00:00,BTCUSD,9102.76,9172.29,9100.0,9108.88,12.52407974
9766,1593741600000,2020-07-03 02:00:00,BTCUSD,9108.88,9121.47,9100.53,9104.52,11.3534081417
9765,1593745200000,2020-07-03 03:00:00,BTCUSD,9104.52,9109.82,9091.0,9091.0,14.2681613548
9764,1593748800000,2020-07-03 04:00:00,BTCUSD,9091.0,9102.44,9085.52,9094.3,9.2469330815
9763,1593752400000,2020-07-03 05:00:00,BTCUSD,9094.3,9118.6,9085.45,9118.6,11.352035492
9762,1593756000000,2020-07-03 06:00:00,BTCUSD,9118.6,9122.58,9099.55,9102.36,2.3780010051
9761,1593759600000,2020-07-03 07:00:00,BTCUSD,9102.36,9111.3,9092.14,9104.45,15.63724198
9760,1593763200000,2020-07-03 08:00:00,BTCUSD,9104.45,9134.33,9098.88,9102.28,17.7331629136
9759,1593766800000,2020-07-03 09:00:00,BTCUSD,9102.28,9113.83,9050.57,9086.2,18.17420731
9758,1593770400000,2020-07-03 10:00:00,BTCUSD,9086.2,9092.1,9056.16,9079.83,24.6611992416
9757,1593774000000,2020-07-03 11:00:00,BTCUSD,9079.83,9101.03,9050.0,9092.37,187.6672064415
9756,1593777600000,2020-07-03 12:00:00,BTCUSD,9092.37,9113.46,9092.37,9113.16,44.0970454241
9755,1593781200000,2020-07-03 13:00:00,BTCUSD,9113.16,9126.36,9098.9,9100.21,77.1407263733
9754,1593784800000,2020-07-03 14:00:00,BTCUSD,9100.21,9105.04,9080.03,9090.88,29.601522581
9753,1593788400000,2020-07-03 15:00:00,BTCUSD,9090.88,9116.08,9090.09,9102.45,114.1565883554
9752,1593792000000,2020-07-03 16:00:00,BTCUSD,9102.45,9119.67,9088.02,9098.62,66.8719809052
9751,1593795600000,2020-07-03 17:00:00,BTCUSD,9098.62,9108.31,9090.64,9095.5,26.4781163677
9750,1593799200000,2020-07-03 18:00:00,BTCUSD,9095.5,9099.07,9076.14,9090.01,58.4941570488
9749,1593802800000,2020-07-03 19:00:00,BTCUSD,9090.01,9104.0,9075.11,9099.3,104.1501422498
9748,1593806400000,2020-07-03 20:00:00,BTCUSD,9099.3,9106.8,9075.31,9092.72,43.3040709045
9747,1593810000000,2020-07-03 21:00:00,BTCUSD,9092.72,9105.42,9088.27,9097.25,51.6789713669
9746,1593813600000,2020-07-03 22:00:00,BTCUSD,9097.25,9118.58,9086.56,9087.23,70.5245594853
9745,1593817200000,2020-07-03 23:00:00,BTCUSD,9087.23,9093.25,9042.8,9072.47,40.2188916582
9744,1593820800000,2020-07-04 00:00:00,BTCUSD,9072.47,9087.18,9049.39,9070.01,12.6952441096
9743,1593824400000,2020-07-04 01:00:00,BTCUSD,9070.01,9082.57,9052.55,9078.07,27.0773976052
9742,1593828000000,2020-07-04 02:00:00,BTCUSD,9078.07,9098.87,9070.8,9089.22,11.6301659997
9741,1593831600000,2020-07-04 03:00:00,BTCUSD,9089.22,9096.7,9077.28,9088.22,7.7363954487
9740,1593835200000,2020-07-04 04:00:00,BTCUSD,9088.22,9095.0,9084.59,9090.06,10.9734303231
9739,1593838800000,2020-07-04 05:00:00,BTCUSD,9090.06,9094.93,9081.01,9089.78,6.0833813339
9738,1593842400000,2020-07-04 06:00:00,BTCUSD,9089.78,9095.0,9075.35,9077.03,2.2560112444
9737,1593846000000,2020-07-04 07:00:00,BTCUSD,9077.03,9087.4,9072.85,9073.32,4.508545766
9736,1593849600000,2020-07-04 08:00:00,BTCUSD,9073.32,9088.61,9073.32,9080.59,3.6647030851
9735,1593853200000,2020-07-04 09:00:00,BTCUSD,9080.59,9080.97,9069.72,9075.27,30.28535853
9734,1593856800000,2020-07-04 10:00:00,BTCUSD,9075.27,9076.67,9060.7,9065.06,18.9901362073
9733,1593860400000,2020-07-04 11:00:00,BTCUSD,9065.06,9079.76,9061.05,9066.19,7.4910232374
9732,1593864000000,2020-07-04 12:00:00,BTCUSD,9066.19,9078.97,9045.21,9073.94,41.402895686
9731,1593867600000,2020-07-04 13:00:00,BTCUSD,9073.94,9089.21,9070.63,9082.82,9.7634299995
9730,1593871200000,2020-07-04 14:00:00,BTCUSD,9082.82,9088.4,9072.81,9073.64,13.7030406234
9729,1593874800000,2020-07-04 15:00:00,BTCUSD,9073.64,9077.11,9060.0,9069.04,40.6203333411
9728,1593878400000,2020-07-04 16:00:00,BTCUSD,9069.04,9079.64,9067.88,9075.88,17.9905598725
9727,1593882000000,2020-07-04 17:00:00,BTCUSD,9075.88,9196.69,9073.39,9173.42,90.106364224
9726,1593885600000,2020-07-04 18:00:00,BTCUSD,9173.42,9194.19,9133.78,9150.4,20.154790842
9725,1593889200000,2020-07-04 19:00:00,BTCUSD,9150.4,9150.4,9113.81,9129.64,13.9818377526
9724,1593892800000,2020-07-04 20:00:00,BTCUSD,9129.64,9150.9,9125.08,9131.4,13.0916703638
9723,1593896400000,2020-07-04 21:00:00,BTCUSD,9131.4,9146.85,9124.49,9124.99,40.6590056888
9722,1593900000000,2020-07-04 22:00:00,BTCUSD,9124.99,9137.07,9119.58,9133.56,3.7232183359
9721,1593903600000,2020-07-04 23:00:00,BTCUSD,9133.56,9146.73,9118.84,9146.73,8.1808019719
9720,1593907200000,2020-07-05 00:00:00,BTCUSD,9146.73,9151.78,9130.03,9140.12,4.2491376779
9719,1593910800000,2020-07-05 01:00:00,BTCUSD,9140.12,9143.83,9127.26,9132.13,5.2712214029
9718,1593914400000,2020-07-05 02:00:00,BTCUSD,9132.13,9135.49,9118.2,9123.41,6.499669104
9717,1593918000000,2020-07-05 03:00:00,BTCUSD,9123.41,9135.0,9116.25,9132.43,1.1750835618
9716,1593921600000,2020-07-05 04:00:00,BTCUSD,9132.43,9134.97,9122.33,9123.32,10.3795324064
9715,1593925200000,2020-07-05 05:00:00,BTCUSD,9123.32,9128.27,9066.41,9069.2,12.1938053345
9714,1593928800000,2020-07-05 06:00:00,BTCUSD,9069.2,9089.19,9060.48,9060.5,2.5854640566
9713,1593932400000,2020-07-05 07:00:00,BTCUSD,9060.5,9073.95,9040.0,9061.32,45.0097622159
9712,1593936000000,2020-07-05 08:00:00,BTCUSD,9061.32,9078.7,9054.01,9071.23,12.503804688
9711,1593939600000,2020-07-05 09:00:00,BTCUSD,9071.23,9074.11,9000.0,9017.86,23.6487465045
9710,1593943200000,2020-07-05 10:00:00,BTCUSD,9017.86,9049.22,9000.45,9033.7,12.5155719126
9709,1593946800000,2020-07-05 11:00:00,BTCUSD,9033.7,9048.67,9033.7,9035.7,3.4566625476
9708,1593950400000,2020-07-05 12:00:00,BTCUSD,9035.7,9049.25,9016.93,9035.54,39.1328462838
9707,1593954000000,2020-07-05 13:00:00,BTCUSD,9035.54,9043.07,9013.24,9013.24,36.7232515479
9706,1593957600000,2020-07-05 14:00:00,BTCUSD,9013.24,9038.29,9005.04,9037.68,16.1684174391
9705,1593961200000,2020-07-05 15:00:00,BTCUSD,9037.68,9070.65,9030.0,9030.0,46.5602198053
9704,1593964800000,2020-07-05 16:00:00,BTCUSD,9030.0,9051.31,9021.8,9033.96,11.1130165044
9703,1593968400000,2020-07-05 17:00:00,BTCUSD,9033.96,9048.17,9028.89,9037.01,22.1062964188
